date,county,state,vehicle_primary_use,battery_electric_vehicles_bevs_,plug_in_hybrid_electric_vehicles_phevs_,electric_vehicle_ev_total,non_electric_vehicles,total_vehicles,percent_electric_vehicles
2020-08-31T00:00:00.000,Carroll,MD,Passenger,0,1,1,21,22,4.55
2020-08-31T00:00:00.000,Clallam,WA,Truck,1,0,1,21706,21707,0.00
2020-08-31T00:00:00.000,Cowlitz,WA,Truck,0,0,0,28916,28916,0.00
2020-10-31T00:00:00.000,Benton,WA,Passenger,403,340,743,134708,135451,0.55
2020-10-31T00:00:00.000,Cascade,MT,Passenger,0,1,1,54,55,1.82
2020-10-31T00:00:00.000,Chelan,WA,Truck,0,0,0,22770,22770,0.00
2020-10-31T00:00:00.000,Boone,MO,Passenger,0,1,1,11,12,8.33
2020-10-31T00:00:00.000,Broward,FL,Passenger,1,1,2,107,109,1.83
2020-10-31T00:00:00.000,Calvert,MD,Passenger,0,2,2,83,85,2.35
2020-10-31T00:00:00.000,Camden,NJ,Passenger,0,1,1,22,23,4.35
2020-10-31T00:00:00.000,Douglas,CO,Passenger,0,1,1,76,77,1.30
2020-10-31T00:00:00.000,Douglas,WA,Truck,0,0,0,12418,12418,0.00
2020-10-31T00:00:00.000,DuPage,IL,Passenger,3,0,3,52,55,5.45
2020-10-31T00:00:00.000,El Dorado,CA,Passenger,1,0,1,33,34,2.94
2020-10-31T00:00:00.000,El Paso,CO,Passenger,2,0,2,694,696,0.29
2020-09-30T00:00:00.000,Columbia,WA,Passenger,4,3,7,2421,2428,0.29
2020-09-30T00:00:00.000,Contra Costa,CA,Passenger,4,2,6,314,320,1.88
2020-09-30T00:00:00.000,Cowlitz,WA,Passenger,157,120,277,72168,72445,0.38
2020-09-30T00:00:00.000,El Paso,TX,Passenger,3,0,3,412,415,0.72
2020-09-30T00:00:00.000,Fairbanks North Star,AK,Passenger,0,1,1,98,99,1.01
2020-09-30T00:00:00.000,Flathead,MT,Passenger,1,0,1,55,56,1.79
2020-09-30T00:00:00.000,Fort Bend,TX,Passenger,1,0,1,44,45,2.22
2020-09-30T00:00:00.000,Garfield,WA,Truck,0,0,0,987,987,0.00
2020-07-31T00:00:00.000,King,WA,Passenger,24912,7751,32663,1371407,1404070,2.33
2020-07-31T00:00:00.000,Kings,NY,Passenger,1,0,1,64,65,1.54
2020-07-31T00:00:00.000,Kittitas,WA,Passenger,104,47,151,29762,29913,0.50
2020-07-31T00:00:00.000,Kittitas,WA,Truck,0,0,0,14561,14561,0.00
2020-07-31T00:00:00.000,Larimer,CO,Passenger,1,0,1,51,52,1.92
2020-07-31T00:00:00.000,Lincoln,WA,Passenger,5,11,16,7655,7671,0.21
2020-07-31T00:00:00.000,Montgomery,PA,Passenger,1,0,1,29,30,3.33
2020-10-31T00:00:00.000,Juneau,AK,Passenger,0,1,1,27,28,3.57
